"participantID","block","randomSeed","letterSeparation","letterEccentricity","itemRate","condition","expDegrees","letterOrder1","target1","response1","responseLetter1","RT1","letterOrder2","target2","response2","responseLetter2","RT2","endTime","resp1otherStream","resp2otherStream","condName","oneQueriedFirst"
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","20,2,19,22,24,14,9,13,7,8,15,5,3,11,1,16,12,4,18,23,6,21,10,17","9",10,"8","3.53146180789918","3,4,6,1,22,15,8,5,7,19,21,14,23,18,10,12,17,9,2,16,24,13,20,11","9",10,"19","1.89812997099943",736186.478331966,7,3,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","9,24,23,11,21,1,2,17,22,3,16,18,7,15,5,20,12,19,6,8,4,13,14,10","16",12,"18","3.56083775800653","18,8,20,15,2,6,16,17,19,21,22,24,23,3,1,5,12,10,7,9,4,13,11,14","16",15,"1","1.79389409883879",736186.478331966,1,6,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","3,2,19,14,10,11,8,21,13,6,17,22,1,5,20,15,18,24,23,12,7,4,16,9","13",19,"23","5.62199642392807","22,12,7,4,17,16,1,20,18,24,13,23,9,21,15,2,5,14,8,19,10,6,3,11","13",13,"9","3.56457792408764",736186.478331966,12,24,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","7,13,15,14,11,21,8,18,4,17,2,5,6,22,12,20,19,24,1,10,9,16,23,3","14",4,"14","2.08566358289681","15,5,24,18,10,11,2,22,9,4,3,21,17,23,14,13,20,19,16,6,12,1,8,7","14",14,"23","5.79671021783724",736186.478331966,15,23,"Upwards",FALSE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","5,9,2,6,7,13,1,22,12,16,11,23,17,21,10,4,8,3,19,24,15,14,18,20","13",9,"12","3.40940517303534","7,19,12,8,4,2,22,3,5,20,11,1,9,18,10,17,13,6,21,16,14,24,15,23","13",14,"18","4.79364590998739",736186.478331966,3,23,"Upwards",FALSE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","19,8,23,17,20,1,3,22,9,16,13,7,4,14,6,21,5,10,2,24,12,11,15,18","14",14,"14","2.96307416399941","14,8,21,23,9,18,12,7,20,13,24,3,6,10,19,22,4,1,11,15,16,17,2,5","14",15,"19","1.80329075804912",736186.478331966,1,1,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","15,8,14,4,6,18,10,11,23,7,13,17,16,20,3,2,9,19,24,1,12,5,22,21","12",3,"14","1.87444329913706","11,23,5,21,16,22,4,1,19,13,2,7,14,17,9,15,8,6,3,18,10,24,20,12","12",12,"7","22.8168959631585",736186.478331966,13,10,"Upwards",FALSE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","6,10,22,1,12,14,15,23,11,19,21,7,2,24,8,17,4,9,18,5,16,20,13,3","13",13,"2","5.56178680295125","12,2,15,8,18,24,17,13,19,21,10,16,5,11,20,6,22,4,23,7,3,14,9,1","13",23,"9","2.37779683806002",736186.478331966,2,18,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","19,21,10,13,8,16,24,15,5,23,12,20,9,17,18,7,4,2,11,1,3,14,6,22","10",23,"6","4.73794273496605","21,15,1,23,7,5,24,20,13,6,18,10,4,22,11,19,17,2,16,12,8,14,3,9","10",11,"18","2.70692373788916",736186.478331966,10,15,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","14,19,8,20,24,2,9,12,3,21,22,4,16,7,18,10,17,15,1,5,11,23,6,13","17",19,"1","4.0423136530444","4,11,21,14,23,18,16,3,8,15,17,2,13,5,10,1,9,20,22,24,12,19,7,6","17",17,"9","2.60923262196593",736186.478331966,16,7,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","20,3,5,2,4,16,22,13,11,7,18,15,23,8,21,17,1,6,10,19,9,24,14,12","13",20,"19","6.05342631600797","8,4,9,6,14,15,18,7,11,21,23,2,5,10,20,17,1,12,22,19,24,3,16,13","13",19,"22","3.65411606593989",736186.478331966,20,7,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","22,9,21,4,24,8,14,17,5,10,12,16,23,13,15,1,7,20,19,6,11,2,3,18","13",18,"20","1.9875102979131","15,10,1,17,13,11,4,7,14,5,22,23,18,20,24,16,19,6,21,9,8,2,3,12","13",13,"18","5.74634548509493",736186.478331966,14,24,"Upwards",FALSE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","14,23,2,1,4,22,18,5,20,16,24,12,21,17,6,8,15,19,10,13,9,3,7,11","14",14,"17","3.65381870185956","21,14,12,7,2,13,19,9,17,10,1,16,4,15,11,24,20,8,18,5,3,6,23,22","14",14,"15","2.18883538595401",736186.478331966,9,17,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","2,22,3,12,13,10,7,24,9,21,23,8,14,4,1,5,20,19,11,18,17,16,15,6","17",18,"19","2.93834631098434","22,14,9,1,13,21,10,23,19,20,24,8,5,6,16,15,11,12,2,18,4,7,17,3","17",17,"11","4.98687573987991",736186.478331966,9,19,"Upwards",FALSE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","18,19,22,17,6,9,10,24,12,2,20,13,1,15,14,21,16,8,7,11,4,23,5,3","10",10,"2","3.50942457886413","14,13,1,20,4,8,15,24,23,3,6,10,21,12,19,18,5,11,7,22,9,16,17,2","10",11,"6","1.96596635598689",736186.478331966,24,5,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","1,16,13,2,19,21,6,10,12,5,7,4,14,20,18,3,24,15,9,17,11,22,23,8","10",12,"4","1.84115729713812","9,24,2,13,8,19,12,4,15,3,5,21,11,17,6,7,23,1,16,18,10,22,20,14","10",9,"15","3.70435350900516",736186.478331966,8,18,"Upwards",FALSE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","23,13,11,6,20,2,1,10,15,4,7,9,22,3,14,5,12,16,17,19,24,8,21,18","16",4,"6","6.13002018304542","17,7,19,11,24,13,20,12,10,4,23,15,2,8,21,6,14,1,22,18,3,9,5,16","16",17,"14","3.23500584810972",736186.478331966,16,15,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","21,7,13,14,22,8,6,9,17,2,20,16,18,5,1,24,19,15,23,4,11,12,10,3","17",19,"23","4.74614862399176","23,7,3,11,5,16,12,6,15,22,18,8,20,17,9,4,10,13,21,19,14,1,2,24","17",17,"10","2.85773660894483",736186.478331966,1,23,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","22,8,21,9,24,7,3,19,20,6,13,23,17,15,4,10,11,5,18,16,14,1,12,2","17",19,"18","2.30697543406859","13,21,7,10,18,20,8,12,6,14,1,11,15,5,24,16,3,4,9,2,19,23,22,17","17",20,"2","6.61176993115805",736186.478331966,5,24,"Upwards",FALSE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","6,12,7,3,19,5,10,1,8,24,15,2,13,16,18,21,14,17,20,11,9,4,23,22","14",15,"18","6.41778247291222","9,6,10,4,14,22,7,13,20,16,12,24,23,5,18,1,15,19,21,2,17,8,11,3","14",13,"23","5.22580628213473",736186.478331966,15,23,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","7,5,20,9,22,16,1,17,24,13,15,10,6,3,4,21,14,11,18,8,23,12,19,2","12",7,"1","3.9042679448612","7,8,3,16,22,5,9,10,2,17,4,20,1,15,12,11,6,23,14,18,24,19,13,21","12",5,"22","2.32936884486116",736186.478331966,13,5,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","11,23,24,5,2,14,6,1,8,17,15,20,19,4,12,13,7,10,18,22,16,3,21,9","15",15,"12","3.36137781315483","21,7,16,1,19,4,22,8,24,23,10,13,9,15,17,14,20,12,3,5,11,18,2,6","15",14,"15","2.10693528107367",736186.478331966,18,11,"Upwards",TRUE
"AD","1",207605.9193,8.48528137423857,6,8,"4","270,90","19,13,3,11,10,18,4,22,24,7,17,21,14,16,8,15,12,23,20,1,5,2,6,9","14",14,"16","2.99104436510243","15,12,3,10,6,18,4,24,16,21,5,11,17,19,2,9,14,22,7,20,13,8,23,1","14",1,"15","4.5092738061212",736186.478331966,9,16,"Upwards",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","3,17,18,7,20,19,14,6,13,2,22,9,4,8,23,12,21,11,16,24,5,1,15,10","18",18,"11","4.08949489099905","8,9,14,22,7,21,12,20,13,19,15,6,11,3,5,1,10,2,18,23,4,24,17,16","18",18,"2","2.76153779309243",736186.493616517,13,10,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","13,3,6,10,11,9,12,19,7,14,18,16,15,1,21,4,17,5,2,24,20,22,8,23","14",14,"1","4.26868820888922","13,12,1,15,17,22,19,8,2,10,7,5,3,21,6,11,16,24,4,14,20,9,18,23","14",14,"21","2.88548377295956",736186.493616517,3,15,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","21,23,9,15,10,20,17,22,6,14,24,12,1,4,8,18,3,13,16,7,5,19,2,11","13",13,"1","1.61641706991941","17,9,2,3,15,1,18,23,8,22,20,7,12,13,10,5,21,11,24,14,19,16,4,6","13",13,"12","2.97641203482635",736186.493616517,6,12,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","12,1,15,6,21,11,22,17,4,20,7,24,10,3,9,18,23,8,2,13,16,19,5,14","15",16,"18","3.50263026612811","17,5,2,14,6,11,21,9,12,4,8,3,16,19,24,1,18,7,13,15,20,23,22,10","15",9,"12","1.80710715800524",736186.493616517,17,1,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","5,10,14,12,16,6,21,13,24,18,7,8,3,20,1,11,2,22,4,9,15,23,19,17","10",10,"18","4.50844263285398","7,3,2,12,11,21,24,23,10,8,1,20,5,16,6,13,9,17,22,15,4,14,19,18","10",1,"7","2.43603900587186",736186.493616517,24,11,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","6,3,1,17,22,15,19,2,18,7,5,8,20,10,14,21,13,9,11,4,12,23,24,16","13",14,"10","3.27991786203347","24,11,6,1,9,20,4,23,12,5,19,18,2,3,16,7,13,21,8,15,10,22,17,14","13",6,"20","4.74443714204244",736186.493616517,21,13,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","14,9,13,3,18,4,7,16,21,24,8,11,10,15,2,1,12,6,5,17,22,20,19,23","12",13,"10","1.63220753101632","12,16,24,8,1,5,19,17,21,6,2,15,14,13,3,18,4,10,23,11,9,22,20,7","12",12,"15","2.87213214719668",736186.493616517,18,14,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","23,14,5,17,2,1,4,11,6,13,8,20,9,10,18,24,3,15,21,22,12,16,7,19","15",15,"18","4.30502607906237","4,24,11,14,1,7,13,23,3,8,9,17,15,10,18,6,5,12,16,22,21,20,19,2","15",15,"18","2.34501741407439",736186.493616517,15,15,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","5,11,15,7,21,3,12,17,18,20,2,14,24,10,23,1,6,13,8,16,4,19,9,22","7",7,"12","3.38614905718714","10,13,3,14,8,5,20,6,24,15,17,1,11,7,19,21,16,4,2,9,18,12,22,23","7",20,"9","2.29001994803548",736186.493616517,22,23,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","14,8,9,20,15,2,21,3,5,12,19,1,17,6,10,7,16,23,18,13,24,11,22,4","12",12,"1","4.28124279109761","2,15,14,24,5,1,19,8,20,13,17,16,18,9,3,7,12,21,11,4,22,6,10,23","12",13,"18","2.55222003208473",736186.493616517,6,19,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","13,1,22,18,24,11,3,5,15,16,17,12,23,9,21,10,14,7,2,20,8,19,4,6","18",19,"2","6.38829848892055","13,24,6,23,16,12,21,19,22,18,3,1,5,9,17,7,2,8,15,20,14,4,10,11","18",19,"15","4.23594177002087",736186.493616517,17,9,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","2,3,4,21,12,13,11,24,16,10,15,20,7,17,6,22,1,9,23,18,5,14,19,8","9",10,"10","4.02501837699674","23,5,10,4,19,20,11,1,13,12,16,15,3,21,2,9,22,17,14,8,24,7,6,18","9",10,"12","2.19386738492176",736186.493616517,3,5,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","4,12,24,15,23,2,21,11,10,5,20,3,16,9,22,14,13,17,1,6,18,8,7,19","11",12,"3","2.57028046506457","6,14,2,9,17,21,8,18,23,20,19,7,1,13,12,4,11,24,10,22,5,16,15,3","11",11,"19","3.98698725015856",736186.493616517,24,24,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","13,18,15,10,11,16,21,8,4,22,20,19,17,3,12,9,6,14,1,23,5,24,2,7","8",9,"4","2.6611346649006","15,18,20,2,6,9,10,17,12,24,11,7,3,14,1,5,22,21,8,13,19,23,4,16","8",9,"12","4.64592435094528",736186.493616517,23,15,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","3,12,4,18,14,2,24,15,5,1,11,9,8,23,22,20,17,21,6,19,7,10,16,13","16",16,"20","4.64929789700545","23,24,11,19,4,1,14,10,2,13,20,3,7,21,6,18,5,17,22,12,8,9,15,16","16",16,"18","6.24845674284734",736186.493616517,11,4,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","12,14,3,13,10,18,19,22,17,8,24,4,9,1,23,2,15,11,21,6,5,16,20,7","8",8,"22","3.98263144213706","14,22,16,12,5,24,2,3,1,7,4,10,17,21,13,11,15,23,9,6,18,19,8,20","8",7,"2","2.23777101398446",736186.493616517,2,16,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","16,23,12,15,7,4,11,20,17,18,22,13,2,6,5,3,21,8,1,14,9,24,19,10","13",13,"2","2.36564684403129","8,1,14,5,16,6,9,10,19,2,13,22,21,18,23,20,12,7,11,3,15,17,4,24","13",6,"6","4.58865873608738",736186.493616517,10,14,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","20,2,16,3,11,21,13,10,18,9,22,12,1,24,4,17,6,23,19,8,5,7,14,15","14",13,"1","4.63883597101085","15,18,8,6,11,20,14,4,13,23,1,2,21,7,22,5,12,10,19,9,24,16,17,3","14",15,"22","2.57438891706988",736186.493616517,11,11,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","18,22,5,8,3,16,4,15,24,14,21,11,23,6,12,7,17,20,2,19,10,13,1,9","17",17,"17","1.65012115682475","8,2,23,4,13,11,10,7,21,19,5,1,20,3,9,18,6,12,24,16,15,17,22,14","17",18,"12","2.97211582702585",736186.493616517,22,15,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","21,3,2,6,4,16,11,7,22,19,8,5,10,17,14,1,18,15,9,24,13,23,12,20","9",10,"19","2.14486655290239","4,16,23,13,10,3,18,22,15,9,5,20,21,2,7,8,17,6,14,24,12,11,19,1","9",3,"23","4.55275117489509",736186.493616517,23,22,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","12,14,2,18,13,15,21,3,8,20,6,17,5,10,24,11,19,1,4,9,23,7,22,16","12",12,"17","2.5802821109537","13,22,21,18,24,12,19,1,6,16,5,2,14,10,9,17,23,4,20,7,15,11,8,3","12",12,"2","4.77032126602717",736186.493616517,16,3,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","13,22,16,3,7,18,12,23,19,9,20,17,10,5,1,15,6,4,11,21,2,24,14,8","13",13,"10","1.76995275099762","9,1,23,7,4,6,19,22,5,18,2,8,21,12,10,14,24,3,11,20,13,16,17,15","13",14,"12","3.16309423395433",736186.493616517,15,7,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","8,10,16,13,1,4,2,15,22,19,11,6,18,17,24,14,21,9,12,5,20,3,23,7","7",7,"2","1.9375148548279","4,2,16,19,14,6,22,11,1,24,10,20,21,15,23,9,12,18,17,5,7,8,13,3","7",8,"11","4.40858446294442",736186.493616517,2,11,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","5,2,11,9,17,13,12,21,18,15,4,19,14,10,22,24,6,20,16,23,8,1,3,7","16",17,"6","4.18942011496983","12,15,6,14,11,17,1,4,23,21,5,18,22,10,16,7,24,13,20,8,2,3,19,9","16",14,"10","2.25344432913698",736186.493616517,3,14,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","12,4,14,22,24,8,15,7,6,10,17,1,19,23,3,11,18,13,2,16,20,9,5,21","11",12,"1","2.26339814485982","9,22,13,16,3,1,2,6,14,7,5,11,19,4,8,21,10,23,12,24,17,15,18,20","11",12,"11","3.59783268789761",736186.493616517,6,16,"Canonical",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","7,17,2,19,16,6,24,21,23,12,22,5,1,4,14,13,18,11,9,8,20,15,10,3","18",19,"9","2.62249192409217","18,22,12,4,14,11,13,7,10,9,1,6,20,16,23,24,17,3,21,19,5,8,2,15","18",3,"12","4.70233201095834",736186.493616517,10,10,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","3,21,16,11,24,10,15,13,2,23,17,6,22,5,20,4,7,18,1,19,9,12,8,14","12",12,"6","2.46303430898115","22,21,12,15,13,19,4,2,8,5,14,17,3,6,10,9,11,18,23,7,16,24,20,1","12",4,"15","4.01529520587064",736186.493616517,14,7,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","18,22,7,9,21,8,20,17,24,5,19,13,6,3,12,1,11,10,14,2,15,16,4,23","11",15,"12","1.80063777789474","13,5,17,7,14,10,11,22,8,21,19,12,23,16,1,24,4,9,15,3,6,20,18,2","11",11,"19","4.09540682984516",736186.493616517,12,11,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","2,8,22,14,11,6,17,16,15,10,13,9,12,21,3,5,20,18,23,24,4,1,7,19","11",12,"9","1.72561925998889","16,18,6,5,21,7,13,10,22,23,2,17,15,19,4,3,14,1,24,12,11,8,20,9","11",20,"12","2.94293691893108",736186.493616517,24,13,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","2,6,14,3,17,9,20,15,23,11,19,12,16,13,10,5,8,1,7,24,22,21,18,4","17",18,"1","2.5737649910152","3,10,2,18,1,12,16,17,22,14,21,19,15,4,5,7,8,11,13,24,9,6,23,20","17",17,"8","4.22028751811013",736186.493616517,5,17,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","14,21,3,2,23,22,13,19,1,10,5,18,12,6,20,16,15,8,9,7,17,11,24,4","13",13,"12","1.93092666100711","5,11,13,16,1,12,10,22,17,18,14,24,8,2,15,3,23,6,21,9,20,4,19,7","13",18,"6","3.40445472090505",736186.493616517,6,14,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","7,9,15,23,20,8,3,6,5,12,1,10,16,19,24,17,14,21,22,4,2,13,18,11","16",17,"14","5.77865029592067","2,22,19,5,20,13,14,1,3,4,21,23,7,11,6,17,15,8,12,24,10,18,9,16","16",17,"15","4.33827475714497",736186.493616517,7,3,"Inverted",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","18,8,17,11,10,4,20,6,23,12,9,14,5,21,16,13,15,7,22,2,1,19,24,3","9",10,"12","3.64927633595653","21,24,19,7,14,1,16,18,20,17,12,8,5,11,4,2,6,3,13,15,23,10,22,9","9",10,"17","1.94658665591851",736186.493616517,11,3,"Inverted",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","1,7,18,16,15,4,22,3,10,8,9,14,21,5,17,23,13,2,12,24,20,6,11,19","10",11,"9","3.00673685898073","19,20,12,15,11,23,14,8,24,2,21,22,18,5,6,4,10,3,16,1,9,7,17,13","10",3,"12","4.32599546900019",736186.493616517,21,19,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","16,21,2,17,11,5,3,10,24,23,22,6,1,19,7,9,8,13,12,18,4,20,15,14","10",10,"23","2.95492144301534","13,17,19,20,8,16,7,22,18,4,23,1,14,12,24,6,2,11,5,21,15,9,3,10","10",10,"4","4.56290307710879",736186.493616517,11,21,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","23,22,3,16,18,8,24,19,11,9,4,13,2,17,10,14,6,12,20,21,5,7,15,1","17",18,"12","4.49720104411244","15,8,14,18,5,24,6,23,17,3,21,7,10,16,22,9,4,11,12,1,2,19,13,20","17",17,"4","2.83293579192832",736186.493616517,19,11,"Inverted",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","2,19,20,21,16,23,5,24,11,4,10,15,18,9,13,17,22,7,8,1,14,3,12,6","11",12,"15","2.09840175020508","17,14,9,19,7,24,20,11,10,13,18,6,3,23,16,8,21,1,4,12,15,5,22,2","11",11,"18","6.05109253409319",736186.493616517,21,13,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","8,3,4,6,16,11,18,2,14,5,13,17,15,22,12,1,23,24,20,21,10,7,9,19","12",12,"17","7.82110268389806","14,10,8,11,9,22,5,2,23,1,15,20,21,17,16,6,7,12,19,4,13,24,18,3","12",13,"21","3.26158698904328",736186.493616517,14,20,"Inverted",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","18,13,23,15,4,24,17,14,5,6,9,20,7,21,1,3,22,8,10,2,16,12,11,19","18",19,"10","3.30966088804416","16,24,12,18,22,10,5,20,11,7,3,17,4,9,14,13,2,19,6,21,23,15,8,1","18",23,"8","5.43798708100803",736186.493616517,6,18,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","12,19,1,8,14,10,13,9,4,16,21,18,5,2,24,7,3,22,20,15,17,11,23,6","11",12,"18","3.64902508095838","4,24,17,12,16,20,1,13,5,7,15,21,6,10,9,22,8,18,23,11,3,14,19,2","11",12,"21","1.65886204782873",736186.493616517,18,11,"Inverted",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","6,24,9,7,17,10,21,2,5,4,16,8,11,20,1,23,12,14,3,18,19,13,15,22","10",10,"4","4.46792960516177","11,13,22,10,14,12,8,1,15,6,21,16,17,23,19,24,4,9,5,2,20,3,7,18","10",11,"21","8.49998900596984",736186.493616517,17,7,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","10,19,18,23,1,24,2,3,22,14,13,12,6,8,21,16,15,20,9,4,11,17,5,7","11",15,"21","5.39678207784891","19,20,16,9,12,7,3,14,18,8,23,1,10,2,11,21,17,24,15,13,22,5,4,6","11",12,"1","3.93192121200264",736186.493616517,16,5,"Inverted",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","12,20,3,13,23,17,2,8,18,22,19,6,10,4,1,24,11,7,14,5,15,21,16,9","11",5,"23","2.7280811490491","15,24,17,13,4,19,1,21,18,22,12,23,20,6,16,2,11,9,10,14,8,7,5,3","11",8,"21","5.64955926500261",736186.493616517,12,22,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","20,11,18,3,12,13,17,9,4,15,2,1,21,6,19,10,24,5,7,14,16,22,23,8","17",17,"24","3.16595467785373","14,1,7,18,23,4,16,13,2,20,15,10,8,24,12,17,22,3,11,21,6,9,19,5","17",18,"3","5.30145001993515",736186.493616517,14,4,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","20,15,4,18,1,24,13,2,7,9,23,6,22,14,5,12,3,19,17,8,10,21,16,11","13",14,"14","3.68894307897426","5,20,12,10,23,22,16,19,17,6,14,8,18,13,21,3,1,2,7,24,4,9,15,11","13",14,"13","5.14699551998638",736186.493616517,11,7,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","1,4,21,14,18,12,15,9,8,23,5,2,11,6,16,7,17,13,20,22,3,10,24,19","14",14,"6","2.78545227181166","22,8,9,6,23,16,12,13,1,19,7,10,20,15,2,11,24,14,18,17,3,4,5,21","14",15,"2","4.50521204783581",736186.493616517,4,12,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","10,12,7,1,20,6,19,16,5,22,13,9,23,14,11,15,24,17,3,18,2,4,8,21","10",2,"12","3.85155220003799","7,17,12,2,16,24,10,15,14,4,13,11,21,6,19,22,18,5,3,20,23,8,9,1","10",10,"4","5.44347637193277",736186.493616517,3,22,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","4,10,3,21,12,5,6,17,11,14,8,16,1,13,20,22,19,2,9,15,24,18,23,7","8",9,"11","4.03485438786447","8,16,19,17,20,14,9,3,12,5,2,10,6,11,18,24,22,7,15,13,23,1,21,4","8",8,"3","2.49717697803862",736186.493616517,14,3,"Inverted",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","9,14,15,19,18,20,8,16,5,23,22,11,6,17,12,1,13,3,2,10,7,21,4,24","14",22,"21","3.68336702999659","7,2,19,14,13,15,9,20,17,21,8,1,24,4,18,16,6,3,11,5,10,22,12,23","14",15,"18","5.58773181797005",736186.493616517,10,5,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"3","0,180","7,4,9,17,6,10,22,20,2,19,11,1,12,21,23,14,18,8,16,5,13,15,24,3","18",3,"9","4.11514529306442","11,16,18,8,20,23,6,19,1,12,15,22,5,13,17,10,9,4,2,3,7,24,21,14","18",19,"2","6.21854860987514",736186.493616517,17,9,"Inverted",FALSE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","18,2,5,14,11,4,17,19,1,10,6,12,3,24,23,13,21,15,9,16,20,8,7,22","16",16,"13","7.59968502703123","24,16,10,15,5,14,6,8,1,21,3,23,12,2,22,9,7,4,17,11,20,13,19,18","16",12,"23","4.7193631818518",736186.493616517,22,15,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","2,17,5,7,19,18,20,6,3,4,11,15,9,1,22,16,10,13,14,12,8,24,21,23","10",11,"11","4.80336164892651","19,2,14,22,11,7,17,24,6,8,4,15,10,18,5,13,16,23,3,12,9,20,1,21","10",11,"4","1.9715816299431",736186.493616517,5,10,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","22,14,4,17,19,23,9,2,20,10,11,8,18,1,21,15,5,24,3,7,6,16,12,13","7",7,"9","2.99873909587041","6,1,13,12,4,10,3,15,11,18,8,16,24,5,23,2,17,9,19,7,20,22,21,14","7",8,"15","1.56765485880896",736186.493616517,18,16,"Canonical",TRUE
"AD","2",212414.6373,8.48528137423857,6,8,"1","0,180","3,9,17,14,11,13,18,1,19,22,4,16,5,15,8,24,12,21,23,6,7,2,20,10","11",11,"4","1.77136786514893","7,21,4,12,9,3,19,16,6,10,2,20,24,13,17,11,15,5,8,1,23,22,18,14","11",11,"2","3.25973473815247",736186.493616517,3,22,"Canonical",FALSE
